longdist;internat;local;int_disc;billtype;pay;age;gender;marital;children;income;churn
24,14;0;40,52;Нет;Бюджетный;Auto;38;Мужской;Одинокий;2;58087,5;Остается
9,82;0;25,11;Нет;Бюджетный;Auto;21;Женский;Женат;1;78855,5;Остается
1,32;0;11,25;Да;Бюджетный;Auto;64;Женский;Женат;1;45682,8;Остается
25,35;6,1;73,66;Да;Бесплатный;Auto;69;Мужской;Одинокий;2;52127,5;Остается
17,38;0;90,58;Да;Бесплатный;CH;31;Мужской;Одинокий;0;6165,64;Остается
7,26;6,12;184,53;Нет;Бесплатный;CH;82;Мужской;Одинокий;0;48841,4;Уходит
12,06;0;22,05;Да;Бюджетный;Auto;28;Мужской;Женат;1;10385,3;Уходит
11,39;0;103,07;Да;Бюджетный;CC;68;Мужской;Одинокий;0;3409,01;Остается
7,71;4,56;43,21;Нет;Бесплатный;CC;74;Мужской;Женат;2;70908,7;Уходит
14,07;0;78,93;Нет;Бесплатный;CC;55;Женский;Женат;2;9665,54;Уходит
10,58;0;37,28;Нет;Бесплатный;CC;53;Мужской;Женат;2;37354;Остается
24,15;3,11;7,87;Нет;Бесплатный;CC;30;Женский;Женат;1;69341,7;Уходит
11,19;0;75,6;Нет;Бесплатный;CC;67;Мужской;Одинокий;1;36415,3;Остается
28,95;0;19,06;Нет;Бесплатный;CC;50;Женский;Одинокий;2;21396,2;Уходит
1,16;0,09;77,72;Да;Бюджетный;Auto;34;Мужской;Одинокий;0;49728,7;Остается
26,12;5,57;38,06;Да;Бюджетный;CC;44;Мужской;Одинокий;2;54953,1;Остается
12,09;0;119,02;Да;Бюджетный;Auto;28;Мужской;Женат;1;52750,8;Остается
19,01;0;65,85;Да;Бюджетный;Auto;49;Женский;Одинокий;0;64727,5;Остается
0,68;9,46;79,89;Нет;Бесплатный;CC;94;Женский;Одинокий;1;46480,7;Уходит
16,78;3,52;12,94;Нет;Бесплатный;CC;54;Женский;Женат;1;27376;Уходит
15,82;0;108,04;Нет;Бюджетный;CC;65;Женский;Одинокий;2;18151,6;Уходит
20,92;0;9,01;Да;Бюджетный;Auto;72;Женский;Одинокий;1;73338;Остается
11,9;0;11,94;Нет;Бюджетный;CC;69;Женский;Женат;0;91198,6;Остается
19,98;0;10,47;Нет;Бюджетный;CC;51;Мужской;Женат;1;64880;Остается
14,19;0;30,7;Да;Бюджетный;CH;62;Мужской;Женат;2;50290,7;Остается
4,79;0;60,84;Да;Бюджетный;CH;54;Мужской;Женат;0;4755,27;Остается
21,05;0;28,38;Нет;Бюджетный;CC;97;Мужской;Женат;0;45871,4;Остается
6,09;4,19;44,91;Нет;Бюджетный;CH;62;Женский;Женат;0;18831,1;Уходит
0,84;0;30,13;Нет;Бюджетный;CH;80;Женский;Одинокий;1;31809,7;Уходит
28,11;0;17,66;Нет;Бесплатный;CC;57;Женский;Женат;2;64977,4;Остается
29,86;8,33;70,59;Нет;Бюджетный;Auto;94;Женский;Женат;1;15862,7;Уходит
0;0;3,54;Да;Бесплатный;Auto;68;Мужской;Женат;1;27677,8;Остается
2,4;0;57,13;Нет;Бесплатный;Auto;39;Мужской;Женат;0;110,28;Остается
2,5;0;24,99;Нет;Бюджетный;CH;92;Мужской;Женат;0;29518,8;Остается
12,56;8,72;39,19;Да;Бесплатный;CC;37;Женский;Одинокий;1;82335,5;Остается
22,09;0,62;110,13;Нет;Бюджетный;CC;24;Женский;Женат;1;88663,4;Остается
0;0;3,73;Нет;Бюджетный;CC;46;Мужской;Женат;2;32811,6;Уходит
1,8;0;12,76;Да;Бюджетный;CC;48;Мужской;Одинокий;0;88044,4;Остается
20,82;0;15,02;Нет;Бюджетный;CC;87;Мужской;Одинокий;1;45476;Остается
23,82;0;24,72;Да;Бюджетный;CH;83;Женский;Женат;0;67042;Остается
6,83;0;52,2;Нет;Бюджетный;CH;44;Мужской;Женат;1;49554,8;Остается
11,97;0;25,59;Нет;Бесплатный;CC;66;Мужской;Женат;2;76161,4;Остается
25,35;6,1;73,66;Да;Бесплатный;Auto;69;Мужской;Одинокий;2;52127,5;Остается
26,04;0;10,21;Нет;Бесплатный;CC;85;Мужской;Одинокий;1;79688,7;Остается
1,52;0;62,19;Нет;Бюджетный;CC;56;Мужской;Женат;2;46165,2;Остается
24,07;6,98;27,76;Нет;Бюджетный;Auto;28;Мужской;Женат;2;2056,06;Уходит
14,73;0;22,8;Да;Бесплатный;CH;97;Мужской;Женат;2;1585,99;Остается
0,46;0;164,82;Нет;Бесплатный;CC;51;Женский;Женат;2;32118,4;Уходит
0;0;4,42;Да;Бюджетный;CH;62;Женский;Одинокий;2;5197;Уходит
0;0;4,39;Нет;Бесплатный;CH;90;Мужской;Женат;1;5257,65;Уходит
4,19;0;161,82;Нет;Бесплатный;CC;76;Мужской;Женат;1;72996;Остается
7,35;0;12,11;Да;Бюджетный;CH;78;Мужской;Женат;0;54864,6;Остается
25,24;0;56,04;Нет;Бюджетный;CC;36;Мужской;Женат;1;96349,8;Остается
10,34;0;19,05;Нет;Бесплатный;CH;48;Мужской;Женат;2;7122,16;Остается
16,66;1,92;10,21;Да;Бесплатный;Auto;44;Женский;Одинокий;2;36824,5;Уходит
22,85;0;24,67;Да;Бесплатный;CH;48;Мужской;Одинокий;2;87381,8;Остается
0;0;2,02;Нет;Бесплатный;CC;25;Женский;Одинокий;0;30094,6;Уходит
0,46;0;164,82;Нет;Бесплатный;CC;51;Женский;Женат;2;32118,4;Уходит
24;0;75,19;Нет;Бюджетный;CC;93;Мужской;Одинокий;1;4347,25;Остается
13,96;0;27,69;Да;Бесплатный;CC;34;Мужской;Одинокий;2;9229,55;Остается
0,84;0;30,13;Нет;Бюджетный;CH;80;Женский;Одинокий;1;31809,7;Уходит
22,07;0;140,86;Нет;Бюджетный;CH;29;Женский;Одинокий;1;73874,1;Остается
27,62;6,71;35,01;Нет;Бюджетный;Auto;81;Женский;Одинокий;2;87872,9;Уходит
2,84;0;24,45;Да;Бюджетный;CH;71;Женский;Женат;2;49745,3;Остается
11,36;0;13,46;Нет;Бесплатный;CC;43;Женский;Одинокий;2;77293;Уходит
14,7;0;17,87;Да;Бюджетный;Auto;30;Женский;Одинокий;1;73334,3;Остается
14,82;0;99,52;Нет;Бюджетный;CH;83;Мужской;Одинокий;1;65867,1;Остается
8,21;9,63;45,67;Нет;Бесплатный;Auto;75;Мужской;Женат;1;97180,4;Уходит
17,38;6,21;51,18;Нет;Бесплатный;CC;90;Женский;Женат;1;56722,8;Уходит
25,04;0;30,89;Нет;Бюджетный;CC;49;Мужской;Одинокий;0;20730,7;Остается
20,8;0;11,99;Нет;Бесплатный;Auto;42;Женский;Женат;1;62126,4;Уходит
1,66;0;14,11;Нет;Бесплатный;CC;63;Мужской;Женат;0;82981;Остается
0;0;4,46;Нет;Бюджетный;CC;76;Женский;Женат;2;83259,3;Уходит
28,83;4,75;13,53;Да;Бюджетный;CC;39;Мужской;Женат;1;39229,1;Уходит
20,21;0;7,26;Да;Бюджетный;CC;23;Мужской;Одинокий;1;84217,7;Остается
9,04;2,07;127,79;Да;Бюджетный;CC;96;Мужской;Женат;2;57877,5;Уходит
13,67;0;38,27;Да;Бесплатный;CH;78;Мужской;Одинокий;0;54670,4;Остается
23,33;0;64,95;Нет;Бесплатный;Auto;55;Женский;Женат;0;53755,7;Уходит
4,98;0;84,61;Нет;Бесплатный;CC;76;Мужской;Женат;2;23536;Остается
2,48;0;21,58;Да;Бесплатный;CC;83;Мужской;Одинокий;0;52774;Остается
6,01;0;27,82;Нет;Бесплатный;CC;27;Мужской;Женат;2;89781,4;Остается
8,6;0;117,99;Да;Бюджетный;CC;18;Мужской;Женат;0;1846,01;Уходит
18,97;0;40,78;Нет;Бесплатный;Auto;33;Мужской;Женат;2;80385,4;Остается
0;0;2,85;Нет;Бюджетный;CC;24;Мужской;Одинокий;0;43082,6;Уходит
21,98;0;80,05;Нет;Бесплатный;Auto;38;Мужской;Женат;0;82003,9;Остается
23,24;1,05;34,1;Нет;Бесплатный;Auto;61;Мужской;Женат;1;83039,2;Уходит
13,71;0;171,47;Нет;Бесплатный;CC;67;Мужской;Женат;0;93201,3;Остается
15,92;0;6,32;Да;Бюджетный;Auto;44;Мужской;Женат;2;57430,5;Остается
10,4;0;10,12;Нет;Бесплатный;CC;92;Мужской;Женат;1;81271,1;Остается
13,25;0;79,94;Нет;Бесплатный;CC;32;Мужской;Одинокий;1;54164,9;Остается
11,97;0;30,63;Да;Бюджетный;Auto;61;Мужской;Женат;0;95132,7;Остается
20,14;0;28,69;Нет;Бесплатный;Auto;58;Женский;Женат;0;91446,4;Остается
0,83;0;25,12;Нет;Бесплатный;CC;64;Мужской;Одинокий;1;15822,6;Остается
29,23;0;450,62;Нет;Бесплатный;CH;78;Женский;Одинокий;2;72800,9;Уходит
20,09;0;59,2;Да;Бюджетный;CH;21;Женский;Женат;1;64557,8;Остается
1,69;0;67,35;Нет;Бюджетный;Auto;49;Мужской;Одинокий;0;41862,6;Остается
19,94;0;29,38;Нет;Бюджетный;CC;58;Женский;Женат;1;62260,2;Уходит
0,38;0;28,66;Нет;Бесплатный;CC;72;Женский;Женат;0;78851,3;Уходит
8,86;4,44;43,64;Да;Бюджетный;CH;55;Мужской;Одинокий;2;85753,8;Уходит
14,83;7,8;287,3;Нет;Бюджетный;Auto;40;Мужской;Женат;0;55714;Остается
5;0,68;56,11;Да;Бюджетный;CC;19;Женский;Одинокий;0;50290,7;Уходит
25,24;0;56,04;Нет;Бюджетный;CC;36;Мужской;Женат;1;96349,8;Остается
24,25;9,42;57,85;Да;Бесплатный;CC;21;Мужской;Одинокий;1;92788,1;Уходит
22,51;0;5,38;Нет;Бесплатный;CC;61;Мужской;Одинокий;2;88408,2;Остается
26,86;0;14,57;Нет;Бесплатный;CC;53;Женский;Одинокий;2;26107,5;Уходит
22,54;0;25,38;Нет;Бесплатный;Auto;67;Мужской;Женат;0;78319,3;Остается
0;0;2,4;Нет;Бюджетный;CH;39;Женский;Женат;2;72401,8;Остается
28,87;0;92,52;Нет;Бюджетный;CH;62;Мужской;Женат;2;33361,3;Остается
24,04;0;19,89;Нет;Бюджетный;CH;59;Женский;Одинокий;0;23892,2;Уходит
7,67;0;83,08;Нет;Бесплатный;Auto;47;Мужской;Женат;2;90070,5;Остается
14,67;6,33;15,92;Нет;Бесплатный;CC;69;Женский;Одинокий;0;86735,5;Остается
0,49;0;51,83;Нет;Бесплатный;CC;49;Мужской;Женат;0;11131,6;Остается
15,55;5,87;15,59;Да;Бесплатный;CC;69;Мужской;Женат;0;4684,74;Уходит
5,35;9,31;78,95;Да;Бесплатный;CC;55;Женский;Одинокий;0;40200,7;Уходит
8,16;0;27,72;Нет;Бюджетный;Auto;31;Мужской;Одинокий;0;6121,14;Остается
21,5;0;47,22;Нет;Бесплатный;CC;94;Женский;Женат;0;87251,8;Уходит
8,95;6,2;11,95;Нет;Бесплатный;CC;93;Женский;Одинокий;1;46771,2;Уходит
20,29;0;76,05;Нет;Бесплатный;CC;76;Женский;Женат;1;12309,6;Уходит
19,04;0;29,4;Нет;Бесплатный;CH;47;Мужской;Одинокий;0;64295,2;Остается
1,82;0;90,25;Нет;Бюджетный;CC;79;Женский;Женат;0;8090,4;Уходит
0;0;3,51;Нет;Бесплатный;CC;50;Женский;Одинокий;0;44785,4;Уходит
0,28;0;8,54;Да;Бюджетный;CH;28;Женский;Женат;2;20850,4;Уходит
19,26;0;52,78;Нет;Бесплатный;CC;30;Женский;Женат;1;17866,9;Остается
29,34;0;49,55;Нет;Бесплатный;CC;57;Женский;Женат;2;45488,3;Уходит
23,57;0;21,68;Нет;Бесплатный;Auto;83;Мужской;Женат;1;68290,8;Остается
3,45;4,18;117,34;Нет;Бюджетный;Auto;76;Женский;Женат;0;35697,5;Уходит
22,3;0;11,05;Нет;Бесплатный;CC;33;Женский;Женат;2;29368,6;Остается
6,3;0;60,52;Нет;Бюджетный;CC;46;Мужской;Одинокий;1;55634,8;Остается
13,1;0;33,7;Да;Бюджетный;CC;65;Женский;Женат;1;62751,3;Уходит
28,87;0;92,52;Нет;Бюджетный;CH;62;Мужской;Женат;2;33361,3;Остается
12,56;0;73,29;Нет;Бюджетный;CH;69;Женский;Одинокий;2;67773,9;Остается
3,71;0,26;11,87;Нет;Бюджетный;CC;58;Женский;Женат;1;16350,3;Остается
7,04;0;47,93;Нет;Бесплатный;Auto;69;Мужской;Женат;1;38302,7;Остается
0;0;3;Нет;Бесплатный;CC;93;Женский;Женат;2;96926,2;Уходит
9,89;0;53,09;Нет;Бюджетный;CC;59;Женский;Женат;0;91427,2;Уходит
17,34;0;9,32;Да;Бюджетный;CH;44;Женский;Одинокий;2;17689,2;Уходит
23,09;0,86;88,83;Да;Бесплатный;CC;62;Женский;Женат;2;127,24;Остается
0;0;0,61;Да;Бесплатный;CC;53;Женский;Одинокий;2;96704,7;Уходит
14,02;5,68;29,81;Нет;Бюджетный;CC;34;Мужской;Одинокий;0;87467,1;Остается
8,76;0;25,64;Да;Бюджетный;CC;20;Женский;Женат;1;2976,91;Остается
27,01;7,55;45,37;Нет;Бесплатный;CC;92;Мужской;Одинокий;1;57904,4;Уходит
2,12;0;145,64;Нет;Бюджетный;CC;68;Мужской;Одинокий;1;92426,5;Остается
5,18;5,64;112,81;Нет;Бесплатный;CH;34;Женский;Женат;1;73098,7;Уходит
9,57;0;85,11;Нет;Бесплатный;CC;39;Мужской;Одинокий;2;32272,7;Остается
21,92;0;12,64;Нет;Бесплатный;CC;48;Мужской;Женат;0;39598,7;Остается
16;3,05;32,49;Да;Бесплатный;CC;93;Мужской;Одинокий;1;14258,4;Уходит
28,56;0;14,04;Да;Бюджетный;CC;38;Женский;Женат;2;84653,1;Остается
0;0;3,39;Нет;Бесплатный;CC;19;Мужской;Женат;2;58774,9;Уходит
7,52;7,35;25,21;Нет;Бюджетный;CH;22;Женский;Женат;0;42877,2;Уходит
14,61;0;74,73;Нет;Бюджетный;CC;68;Женский;Женат;2;50290,7;Уходит
16,25;0;66,62;Да;Бюджетный;CC;77;Мужской;Женат;2;29277,8;Остается
21,44;0;27,62;Нет;Бюджетный;Auto;53;Женский;Одинокий;2;4089,59;Уходит
22,3;0;11,05;Нет;Бесплатный;CC;33;Женский;Женат;2;29368,6;Остается
